ts,event_type,level,size
2023-01-01 00:44:03,LS,3,7.175117145451421
2023-01-01 00:44:04,LS,0,5.867636217368316
2023-01-01 00:44:05,MS,1,10.885409654930013
2023-01-01 00:44:06,LS,4,6.9602046537280104
2023-01-01 00:44:07,MB,5,11.411993621642667
2023-01-01 00:44:08,LS,0,4.106266608845566
2023-01-01 00:44:09,LB,0,9.511835429960636
2023-01-01 00:44:10,LS,2,5.038747536866502
2023-01-01 00:44:11,LS,-1,2.820974978356911
2023-01-01 00:44:12,LB,-1,5.834003270010648
2023-01-01 00:44:13,LB,0,5.487160699260325
2023-01-01 00:44:14,MB,-2,9.673602264460499
2023-01-01 00:44:15,MS,1,19.353979078116254
2023-01-01 00:44:16,LS,-1,8.021572588559243
2023-01-01 00:44:17,MB,0,23.818627331939776
2023-01-01 00:44:18,LS,1,21.09158473929189
2023-01-01 00:44:19,C,-4,17.940209801192555
2023-01-01 00:44:20,MB,2,15.379175506749872
2023-01-01 00:44:21,LB,-2,3.8732578703713054
2023-01-01 00:44:22,LS,-3,12.0762835265433
2023-01-01 00:44:23,LS,-4,10.62749288871044
2023-01-01 00:44:24,MS,1,4.670552131938561
2023-01-01 00:44:25,LB,0,6.414908751314841
2023-01-01 00:44:26,LS,-4,11.77093462623605
2023-01-01 00:44:27,LB,5,11.166898693483514
2023-01-01 00:44:28,MS,0,7.930716479758646
2023-01-01 00:44:29,C,-3,14.990799713491912
2023-01-01 00:44:30,C,4,19.54224649272065
2023-01-01 00:44:31,LS,2,6.980204607231995
2023-01-01 00:44:32,C,1,7.615800085457488
2023-01-01 00:44:33,C,1,5.959434669567421
2023-01-01 00:44:34,MS,-1,4.679946908125607
2023-01-01 00:44:35,LB,0,7.27955763927266
2023-01-01 00:44:36,LS,-1,6.570987697441107
2023-01-01 00:44:37,LS,3,4.063365587243366
2023-01-01 00:44:38,LB,-2,5.257699983816684
2023-01-01 00:44:39,LS,-1,8.898298158798534
2023-01-01 00:44:40,MB,2,3.684443473918301
2023-01-01 00:44:41,LB,2,7.445119265373559
2023-01-01 00:44:42,MB,1,18.97029449778064
2023-01-01 00:44:43,LS,0,10.64913906309661
2023-01-01 00:44:44,MS,1,3.945391186055548
2023-01-01 00:44:45,LB,-2,5.627082486431387
2023-01-01 00:44:46,LB,2,9.551404109226663
2023-01-01 00:44:47,LS,-2,5.727955357838157
2023-01-01 00:44:48,LS,0,2.1531204603408245
2023-01-01 00:44:49,LS,-1,5.984618817009179
2023-01-01 00:44:50,LS,0,8.498334904295735
2023-01-01 00:44:51,LB,3,9.973166406122651
2023-01-01 00:44:52,C,1,14.476961194236036
2023-01-01 00:44:53,C,-2,4.732775231081998
2023-01-01 00:44:54,MB,1,3.3962999268575014
2023-01-01 00:44:55,LB,3,9.82178163265485
2023-01-01 00:44:56,C,2,3.736844386739963
2023-01-01 00:44:57,LS,-1,10.034267723312167
2023-01-01 00:44:58,MS,1,1.771504123470968
2023-01-01 00:44:59,MB,-2,10.057716728769947
2023-01-01 00:45:00,MB,-1,6.109496036802752
2023-01-01 00:45:01,LS,0,7.352909592514405
2023-01-01 00:45:02,MS,1,10.079881251957206
2023-01-01 00:45:03,LB,2,7.6742699495796245
2023-01-01 00:45:04,MS,1,3.5818178410036547
2023-01-01 00:45:05,LS,-3,8.595691703147002
2023-01-01 00:45:06,LB,2,26.08037351856309
2023-01-01 00:45:07,LB,0,18.17059201477051
2023-01-01 00:45:08,LS,0,10.706789587195574
2023-01-01 00:45:09,LS,-5,15.322581741033531
2023-01-01 00:45:10,C,-1,8.558239588435947
2023-01-01 00:45:11,LB,1,6.2482242201441585
2023-01-01 00:45:12,LB,0,9.48305610082311
2023-01-01 00:45:13,LB,-1,5.190588693440553
2023-01-01 00:45:14,LS,-4,8.897270710592636
2023-01-01 00:45:15,C,-2,4.312930833252586
2023-01-01 00:45:16,LS,5,12.368903815176655
2023-01-01 00:45:17,LS,5,6.510801202184144
2023-01-01 00:45:18,LS,0,1.3648712838521868
2023-01-01 00:45:19,LB,-3,7.161997072044579
2023-01-01 00:45:20,MS,1,4.739016316546221
2023-01-01 00:45:21,LB,2,12.851088844849793
2023-01-01 00:45:22,LS,1,9.505780661102266
2023-01-01 00:45:23,LS,-4,2.5345290373582463
2023-01-01 00:45:24,LB,2,5.921495911182615
2023-01-01 00:45:25,MB,2,15.225578154400662
2023-01-01 00:45:26,C,-2,9.606610018075399
2023-01-01 00:45:27,LB,-1,6.036132324517741
2023-01-01 00:45:28,LS,-1,28.963339872205285
2023-01-01 00:45:29,LS,-1,3.360633601660224
2023-01-01 00:45:30,MS,-1,15.009619248974147
2023-01-01 00:45:31,LB,3,8.28502790530578
2023-01-01 00:45:32,MB,-5,4.374180145769257
2023-01-01 00:45:33,MB,0,7.630068078556092
2023-01-01 00:45:34,LB,-4,9.871910923503073
2023-01-01 00:45:35,LS,0,20.339324522895833
2023-01-01 00:45:36,C,0,6.628444631236555
2023-01-01 00:45:37,LB,5,5.035788440710335
2023-01-01 00:45:38,MB,1,8.578390698634966
2023-01-01 00:45:39,LB,-1,5.687972868090098
2023-01-01 00:45:40,C,0,13.095001432486637
2023-01-01 00:45:41,MB,1,7.633897050948335
2023-01-01 00:45:42,LS,1,2.514725566444786
2023-01-01 00:45:43,LS,-2,4.241221023784499
2023-01-01 00:45:44,LS,0,4.146686597908536
2023-01-01 00:45:45,C,-2,5.393877173839194
2023-01-01 00:45:46,LS,-3,8.861556094390492
2023-01-01 00:45:47,C,1,7.9499629455153435
2023-01-01 00:45:48,LS,4,3.186005786508023
2023-01-01 00:45:49,LS,-1,8.748304172347545
2023-01-01 00:45:50,C,-3,6.264861726497402
2023-01-01 00:45:51,LS,3,7.026376170336192
2023-01-01 00:45:52,LB,-3,14.047813884223991
2023-01-01 00:45:53,MB,0,6.219178880308557
2023-01-01 00:45:54,LS,0,29.170563294333075
2023-01-01 00:45:55,LB,0,4.493570190495704
2023-01-01 00:45:56,LB,3,5.514021268700205
2023-01-01 00:45:57,C,-2,7.233398652699758
2023-01-01 00:45:58,C,-3,3.742665628965105
2023-01-01 00:45:59,LB,0,9.127208075176284
2023-01-01 00:46:00,C,0,19.22906929846642
2023-01-01 00:46:01,LB,0,2.9477146782685093
2023-01-01 00:46:02,MS,0,7.5842843222890215
2023-01-01 00:46:03,LS,1,8.419237991342397
2023-01-01 00:46:04,MB,1,4.805177437702989
2023-01-01 00:46:05,MS,2,9.521927491478191
2023-01-01 00:46:06,LS,-1,3.7112235999779664
2023-01-01 00:46:07,LS,1,11.486281123580758
2023-01-01 00:46:08,LB,2,9.538714035051061
2023-01-01 00:46:09,LS,0,5.713220025422624
2023-01-01 00:46:10,C,5,8.715578161745752
2023-01-01 00:46:11,C,0,8.452777546306441
2023-01-01 00:46:12,LB,0,6.132740831692943
2023-01-01 00:46:13,C,2,5.3966455036846535
2023-01-01 00:46:14,LS,-5,16.525561616993183
2023-01-01 00:46:15,LS,1,12.542668932904508
2023-01-01 00:46:16,MS,1,11.444466596025007
2023-01-01 00:46:17,LB,-1,4.169702377428419
2023-01-01 00:46:18,MS,-4,5.511563685569441
2023-01-01 00:46:19,LS,5,6.182272588366385
2023-01-01 00:46:20,LS,1,36.5026647119485
2023-01-01 00:46:21,LS,1,41.16143097945869
2023-01-01 00:46:22,LS,3,11.363788249799915
2023-01-01 00:46:23,LB,2,3.423303546605285
2023-01-01 00:46:24,C,-1,4.057027029886148
2023-01-01 00:46:25,LS,1,5.087143783554
2023-01-01 00:46:26,LB,0,3.2870480022530573
2023-01-01 00:46:27,LS,2,6.127612161275066
2023-01-01 00:46:28,LB,-4,6.082768071825007
2023-01-01 00:46:29,LS,1,4.317395371296741
2023-01-01 00:46:30,LB,3,3.093632291457643
2023-01-01 00:46:31,MB,-2,5.9917779504194195
2023-01-01 00:46:32,LS,-3,3.9246835163860414
2023-01-01 00:46:33,MS,0,20.945532509804135
2023-01-01 00:46:34,LS,-4,9.348802174979705
2023-01-01 00:46:35,LB,-1,6.912291193984861
2023-01-01 00:46:36,LS,1,8.545892319993524
2023-01-01 00:46:37,MS,0,3.4837803798627154
2023-01-01 00:46:38,LS,-2,3.607925578496989
2023-01-01 00:46:39,MS,2,6.407143197689748
2023-01-01 00:46:40,LB,-3,2.921992304429359
2023-01-01 00:46:41,C,-2,6.507653162848023
2023-01-01 00:46:42,LB,-1,14.981208700393458
2023-01-01 00:46:43,LS,-1,5.528710099538148
2023-01-01 00:46:44,MS,4,7.502403944624091
2023-01-01 00:46:45,LS,-5,13.031799979572865
2023-01-01 00:46:46,MS,-2,7.642157307518341
2023-01-01 00:46:47,LS,-2,13.160386174124428
2023-01-01 00:46:48,LS,4,18.24098967369633
2023-01-01 00:46:49,LB,-2,7.829769972612314
2023-01-01 00:46:50,LB,1,13.154598981656793
2023-01-01 00:46:51,MS,2,6.683642921935788
2023-01-01 00:46:52,LS,2,6.272672933060489
2023-01-01 00:46:53,C,4,6.2765988616686
2023-01-01 00:46:54,LS,3,2.1135483938000146
2023-01-01 00:46:55,LB,4,14.124195534889893
2023-01-01 00:46:56,LB,0,12.09639251452967
2023-01-01 00:46:57,MS,-2,4.233355353857864
2023-01-01 00:46:58,LB,0,5.028441474888661
2023-01-01 00:46:59,LB,1,4.4686209546327165
2023-01-01 00:47:00,C,3,22.668079531789285
2023-01-01 00:47:01,LB,2,11.609681119148863
2023-01-01 00:47:02,C,3,12.279925874986857
2023-01-01 00:47:03,MS,4,2.958296298421551
2023-01-01 00:47:04,LS,-1,4.2491982413458445
2023-01-01 00:47:05,LS,-1,2.0832741722732853
2023-01-01 00:47:06,LS,-1,10.057066643138695
2023-01-01 00:47:07,LB,1,19.922654447432812
2023-01-01 00:47:08,LS,0,6.332666027901529
2023-01-01 00:47:09,MS,-2,5.82235459817383
2023-01-01 00:47:10,MB,0,38.185214861183916
2023-01-01 00:47:11,MS,-4,14.74226152879381
2023-01-01 00:47:12,LS,-3,2.3043274503225892
2023-01-01 00:47:13,LB,2,1.6448794199907184
2023-01-01 00:47:14,LS,2,13.01600865516207
2023-01-01 00:47:15,MB,1,9.448175830753419
2023-01-01 00:47:16,C,1,6.116590983491838
2023-01-01 00:47:17,C,-1,6.963126356871718
2023-01-01 00:47:18,LS,-2,4.171713487546222
2023-01-01 00:47:19,C,-1,2.2415991415631575
2023-01-01 00:47:20,LB,-2,7.488370080722154
2023-01-01 00:47:21,MS,-1,4.521496682213116
2023-01-01 00:47:22,MS,-1,3.235072508409112
2023-01-01 00:47:23,LB,0,5.898275002304058
2023-01-01 00:47:24,LS,0,6.548087105549886
2023-01-01 00:47:25,LS,2,2.689094114050655
2023-01-01 00:47:26,MB,0,17.222198890079174
2023-01-01 00:47:27,LS,-2,19.359706440671918
2023-01-01 00:47:28,LS,0,15.110937960034864
2023-01-01 00:47:29,MB,0,11.065860297978576
2023-01-01 00:47:30,LB,1,1.921681921813608
2023-01-01 00:47:31,LB,5,10.576355274486648
2023-01-01 00:47:32,MB,1,14.639442839421376
2023-01-01 00:47:33,MS,-1,10.433696260539145
2023-01-01 00:47:34,LS,1,14.900751978540221
2023-01-01 00:47:35,LS,2,15.134017883219892
2023-01-01 00:47:36,MS,-1,9.595845818011172
2023-01-01 00:47:37,LB,-1,7.634803543708142
2023-01-01 00:47:38,C,0,6.363878999045576
2023-01-01 00:47:39,MB,2,7.056635995028911
2023-01-01 00:47:40,C,-2,4.177364735933113
2023-01-01 00:47:41,MS,-1,8.701303449069373
2023-01-01 00:47:42,LB,1,7.2480650781472695
2023-01-01 00:47:43,MS,0,8.663184437990589
2023-01-01 00:47:44,LB,2,9.627638642817338
2023-01-01 00:47:45,LB,-1,8.713808137461797
2023-01-01 00:47:46,C,0,10.351679381228415
2023-01-01 00:47:47,MB,-1,3.9797775384044636
2023-01-01 00:47:48,LB,-2,8.760038410454587
2023-01-01 00:47:49,LS,-4,3.0352961613365
2023-01-01 00:47:50,LB,2,5.2876588133606655
2023-01-01 00:47:51,LB,1,6.229690456414371
2023-01-01 00:47:52,LB,-2,4.529452218682916
2023-01-01 00:47:53,MB,5,14.51084485993681
2023-01-01 00:47:54,LS,-1,6.071324841806334
2023-01-01 00:47:55,LS,2,4.521454188408022
2023-01-01 00:47:56,LB,-1,16.474275317525947
2023-01-01 00:47:57,MS,0,7.431814013837621
2023-01-01 00:47:58,LB,-2,5.528160845052246
2023-01-01 00:47:59,MB,4,12.233678452036427
2023-01-01 00:48:00,C,-4,5.444390483674253
2023-01-01 00:48:01,LB,0,9.021480663006823
2023-01-01 00:48:02,C,2,9.779001596286067
2023-01-01 00:48:03,LS,1,15.666084754618339
2023-01-01 00:48:04,C,0,9.949360715980383
2023-01-01 00:48:05,C,-2,7.525507768509511
2023-01-01 00:48:06,MB,1,2.046963927419231
2023-01-01 00:48:07,MB,1,15.23716570419119
2023-01-01 00:48:08,LS,2,10.302958307794647
2023-01-01 00:48:09,LB,-3,18.627070816444228
2023-01-01 00:48:10,LS,2,8.010189210251792
2023-01-01 00:48:11,LS,1,4.005599056407183
2023-01-01 00:48:12,MS,-2,17.275012877021197
2023-01-01 00:48:13,LS,1,3.8615755712560795
2023-01-01 00:48:14,MB,-2,17.323211078724565
2023-01-01 00:48:15,LS,3,18.15455488390904
2023-01-01 00:48:16,LS,1,8.538754057055188
2023-01-01 00:48:17,LS,1,9.27562261208568
2023-01-01 00:48:18,MB,-1,8.212935664508704
2023-01-01 00:48:19,MS,0,10.521580963615392
2023-01-01 00:48:20,LB,2,9.847548808299953
2023-01-01 00:48:21,LB,-1,7.280636261347462
2023-01-01 00:48:22,MB,0,4.152140503151368
2023-01-01 00:48:23,LB,1,4.894611578033442
2023-01-01 00:48:24,C,0,5.0515696113408675
2023-01-01 00:48:25,LB,-1,2.7338690113150776
2023-01-01 00:48:26,LS,1,9.265560668031508
2023-01-01 00:48:27,LS,2,3.1333522129351357
2023-01-01 00:48:28,LS,-4,6.208727397013253
2023-01-01 00:48:29,LB,5,2.8593057077115853
2023-01-01 00:48:30,LS,0,9.522615367967836
2023-01-01 00:48:31,LS,0,5.4866909067964
2023-01-01 00:48:32,LB,-1,8.403736281003518
2023-01-01 00:48:33,LB,2,6.375335581107318
2023-01-01 00:48:34,LB,2,10.600975987497588
2023-01-01 00:48:35,C,1,4.867415315323792
2023-01-01 00:48:36,LS,-5,7.02725043744566
2023-01-01 00:48:37,LS,0,7.9232285543619385
2023-01-01 00:48:38,LS,3,5.183876608091583
2023-01-01 00:48:39,LS,0,4.629421149525589
2023-01-01 00:48:40,LB,2,7.471858892762462
2023-01-01 00:48:41,C,2,5.03925301107721
2023-01-01 00:48:42,LB,0,5.510024717286824
2023-01-01 00:48:43,LS,-1,6.572667373867813
2023-01-01 00:48:44,LB,2,7.567053314853949
2023-01-01 00:48:45,MB,-1,19.527681206971458
2023-01-01 00:48:46,MB,-4,7.105695383936456
2023-01-01 00:48:47,LB,1,11.093181705067497
2023-01-01 00:48:48,LB,-1,17.0289264773781
2023-01-01 00:48:49,C,0,5.137102062529059
2023-01-01 00:48:50,MS,1,14.9839654942519
2023-01-01 00:48:51,LS,1,3.0519643920774313
2023-01-01 00:48:52,C,3,24.694884271682014
2023-01-01 00:48:53,LB,3,1.8003624158167124
2023-01-01 00:48:54,C,4,3.6586304797618032
2023-01-01 00:48:55,MS,0,2.4226317373715633
2023-01-01 00:48:56,MB,-2,7.593085133655482
2023-01-01 00:48:57,MS,1,27.658196545940257
2023-01-01 00:48:58,LB,1,8.639743345963284
2023-01-01 00:48:59,LS,-2,2.886188389345628
2023-01-01 00:49:00,LS,0,11.707257281032987
2023-01-01 00:49:01,LS,-2,1.6467302428849493
2023-01-01 00:49:02,MB,0,18.63023478293815
2023-01-01 00:49:03,C,-2,6.089802013678885
2023-01-01 00:49:04,MB,5,4.223671396870048
2023-01-01 00:49:05,C,1,9.904745649780974
2023-01-01 00:49:06,C,-2,5.615613953515585
2023-01-01 00:49:07,LS,5,7.258873739003701
2023-01-01 00:49:08,LS,-2,11.811811589888702
2023-01-01 00:49:09,LB,1,12.347991695668611
2023-01-01 00:49:10,LS,0,9.015691994638145
2023-01-01 00:49:11,LS,0,11.061367689061564
2023-01-01 00:49:12,MS,1,1.6797487270998162
2023-01-01 00:49:13,LB,-3,7.737485233485868
2023-01-01 00:49:14,LB,0,5.908615262264531
2023-01-01 00:49:15,C,-2,8.936861203748192
2023-01-01 00:49:16,MS,-2,11.535090182689453
2023-01-01 00:49:17,C,0,12.843661578341727
2023-01-01 00:49:18,LB,-3,10.272672467443412
2023-01-01 00:49:19,LS,-2,10.886852672138742
2023-01-01 00:49:20,LB,0,15.611089524725239
2023-01-01 00:49:21,C,1,10.916988948635996
2023-01-01 00:49:22,MS,3,2.9018136381693154
2023-01-01 00:49:23,LB,0,7.879068559445284
2023-01-01 00:49:24,MS,-2,13.20287094691298
2023-01-01 00:49:25,LS,1,10.559478206305847
2023-01-01 00:49:26,LB,0,3.0725906990444516
2023-01-01 00:49:27,C,-2,1.465703974799768
2023-01-01 00:49:28,C,0,10.404863599159109
2023-01-01 00:49:29,LB,4,3.4682181101483347
2023-01-01 00:49:30,MB,2,18.20232201139959
2023-01-01 00:49:31,C,1,7.396551284040871
2023-01-01 00:49:32,LS,0,2.2762520373537463
2023-01-01 00:49:33,LB,0,6.8393479579011345
2023-01-01 00:49:34,LS,3,4.240015103653306
2023-01-01 00:49:35,MB,0,5.8987629062299
2023-01-01 00:49:36,MS,-1,3.605175004369665
2023-01-01 00:49:37,LS,-1,1.9681617761835708
2023-01-01 00:49:38,MB,4,15.031087112887713
2023-01-01 00:49:39,LS,-3,12.78957681438935
2023-01-01 00:49:40,C,-2,19.23318044654571
2023-01-01 00:49:41,LS,2,8.181785640538285
2023-01-01 00:49:42,LS,-4,6.7291253056232385
2023-01-01 00:49:43,LS,0,3.520505196482171
2023-01-01 00:49:44,LS,2,4.357013054996373
2023-01-01 00:49:45,LS,1,5.609451965800497
2023-01-01 00:49:46,MS,-1,2.406919227528713
2023-01-01 00:49:47,MB,1,6.592913494388702
2023-01-01 00:49:48,LB,3,6.666435321280817
2023-01-01 00:49:49,LB,-2,21.108040395815102
2023-01-01 00:49:50,MS,1,8.117790760631792
2023-01-01 00:49:51,LB,0,25.893435215235314
2023-01-01 00:49:52,LB,-2,39.084611242862515
2023-01-01 00:49:53,LB,1,5.2921401717368095
2023-01-01 00:49:54,LB,-1,7.605613769680692
2023-01-01 00:49:55,LS,2,7.427041601972776
2023-01-01 00:49:56,LS,-2,13.506530002459797
2023-01-01 00:49:57,MS,-1,6.387385376908864
2023-01-01 00:49:58,LS,2,2.1358641662045135
2023-01-01 00:49:59,LB,-2,4.31860242740096
2023-01-01 00:50:00,C,1,3.574234317376348
2023-01-01 00:50:01,LS,-2,5.797117212475685
2023-01-01 00:50:02,MS,4,8.187387806807688
2023-01-01 00:50:03,C,-1,3.998313713257197
2023-01-01 00:50:04,LB,2,5.817353359634195
2023-01-01 00:50:05,C,1,2.662907628045206
2023-01-01 00:50:06,LS,-2,3.487969837731049
2023-01-01 00:50:07,MB,-1,7.597821205047902
2023-01-01 00:50:08,MS,2,21.061472074801326
2023-01-01 00:50:09,C,-2,10.598505752552136
2023-01-01 00:50:10,LS,1,8.201314813768818
2023-01-01 00:50:11,MS,-3,10.35488591011539
2023-01-01 00:50:12,MS,0,15.412029736277265
2023-01-01 00:50:13,LS,4,3.5275295591449862
2023-01-01 00:50:14,LB,-1,5.1962354294110575
2023-01-01 00:50:15,MS,4,7.363303991643488
2023-01-01 00:50:16,C,-1,3.4983058776059544
2023-01-01 00:50:17,LB,-4,5.546617019994317
2023-01-01 00:50:18,LB,-2,6.5341857318017755
2023-01-01 00:50:19,LS,1,20.550268881450187
2023-01-01 00:50:20,MB,-1,1.2338599468311418
2023-01-01 00:50:21,LB,0,7.080347927708844
2023-01-01 00:50:22,C,3,4.549289276098066
2023-01-01 00:50:23,C,-2,5.354691197811141
2023-01-01 00:50:24,LB,3,6.747653930112797
2023-01-01 00:50:25,C,-2,3.8436413028015894
2023-01-01 00:50:26,LB,0,16.247881602396692
2023-01-01 00:50:27,C,-1,7.926197488239496
2023-01-01 00:50:28,LS,0,2.911996457673983
2023-01-01 00:50:29,LS,-1,10.104942537227316
2023-01-01 00:50:30,MS,-1,9.734388247299007
2023-01-01 00:50:31,MB,5,6.852157874183116
2023-01-01 00:50:32,LB,2,8.772710570542445
2023-01-01 00:50:33,C,0,3.6281772200152878
2023-01-01 00:50:34,C,4,7.300633094612025
2023-01-01 00:50:35,LS,2,13.528210351065054
2023-01-01 00:50:36,MS,0,2.739866904936659
2023-01-01 00:50:37,MB,1,13.759585052615083
2023-01-01 00:50:38,LB,-2,5.366548384291651
2023-01-01 00:50:39,LB,0,5.294775382544983
2023-01-01 00:50:40,LB,3,17.865731350091313
2023-01-01 00:50:41,LS,-2,7.157848161270041
2023-01-01 00:50:42,MB,-3,11.851731509606351
2023-01-01 00:50:43,MB,0,9.354957045308279
2023-01-01 00:50:44,LB,-1,3.0758141452913907
2023-01-01 00:50:45,LB,-1,22.30949845958841
2023-01-01 00:50:46,MB,-1,2.4527318293615137
2023-01-01 00:50:47,LS,2,16.624997708645015
2023-01-01 00:50:48,LB,1,8.366325074797757
2023-01-01 00:50:49,C,0,4.448352423083458
2023-01-01 00:50:50,MB,0,11.70891195646611
2023-01-01 00:50:51,MB,-3,6.10216350432427
2023-01-01 00:50:52,MS,2,5.742322618653062
2023-01-01 00:50:53,LB,1,9.96360190481431
2023-01-01 00:50:54,LS,0,5.7553281097008355
2023-01-01 00:50:55,C,-1,2.1740047010585726
2023-01-01 00:50:56,C,1,27.120997695655106
2023-01-01 00:50:57,LB,1,2.3362989290838154
2023-01-01 00:50:58,MB,0,7.422260116805516
2023-01-01 00:50:59,LS,-3,3.1325835057473688
2023-01-01 00:51:00,LB,1,19.61968380501475
2023-01-01 00:51:01,MB,1,8.4595947244237
2023-01-01 00:51:02,LS,0,11.48384825277475
2023-01-01 00:51:03,LB,5,6.1967484168945575
2023-01-01 00:51:04,LB,-1,10.505040322887336
2023-01-01 00:51:05,LS,-1,11.758192846504924
2023-01-01 00:51:06,C,0,6.007609167117854
2023-01-01 00:51:07,C,2,11.130615333583522
2023-01-01 00:51:08,LB,5,13.53419318856521
2023-01-01 00:51:09,MS,5,8.712997075437077
2023-01-01 00:51:10,LB,-1,15.258609765770917
2023-01-01 00:51:11,C,0,14.878090942575936
2023-01-01 00:51:12,MB,1,5.394596464428391
2023-01-01 00:51:13,C,5,6.1434139109107875
2023-01-01 00:51:14,LS,-1,5.353898233397641
2023-01-01 00:51:15,MB,2,4.746168967073648
2023-01-01 00:51:16,C,0,2.929088780935977
2023-01-01 00:51:17,LS,-1,3.894649196188408
2023-01-01 00:51:18,MS,0,4.621360104262485
2023-01-01 00:51:19,LB,3,6.496514102296475
2023-01-01 00:51:20,C,-1,15.457182447992029
2023-01-01 00:51:21,LS,-3,9.187919428762823
2023-01-01 00:51:22,LB,1,8.208207310307435
2023-01-01 00:51:23,LS,-1,7.341331055940344
2023-01-01 00:51:24,LB,-1,4.987115368331984
2023-01-01 00:51:25,LS,-3,8.93014551397924
2023-01-01 00:51:26,C,-3,30.50322648065844
2023-01-01 00:51:27,LB,1,6.573084490627719
2023-01-01 00:51:28,LS,0,4.6430352916986015
2023-01-01 00:51:29,LS,2,7.046075359928956
2023-01-01 00:51:30,MS,-1,3.855990856387929
2023-01-01 00:51:31,LB,-1,11.344267545354526
2023-01-01 00:51:32,C,1,10.254907203741784
2023-01-01 00:51:33,LS,1,9.533531413859585
2023-01-01 00:51:34,LS,-1,4.2401182091388465
2023-01-01 00:51:35,C,0,3.5769954728346045
2023-01-01 00:51:36,LS,-1,5.078186601342168
2023-01-01 00:51:37,C,-2,1.615793531321573
2023-01-01 00:51:38,C,-3,15.30060338857245
2023-01-01 00:51:39,LS,2,6.420218189322098
2023-01-01 00:51:40,LS,-1,9.273583325102297
2023-01-01 00:51:41,MS,5,4.1716562445442245
2023-01-01 00:51:42,LB,0,7.399493861288735
2023-01-01 00:51:43,LS,1,6.410512237321119
2023-01-01 00:51:44,LB,-2,17.341750108941465
2023-01-01 00:51:45,MB,4,13.616749853085425
2023-01-01 00:51:46,MB,0,9.289734627175072
2023-01-01 00:51:47,LS,-2,4.053195073083053
2023-01-01 00:51:48,MB,-1,9.879001808900904
2023-01-01 00:51:49,LB,-1,9.089938767990224
2023-01-01 00:51:50,C,-1,5.221878974224
2023-01-01 00:51:51,LS,0,11.012339469329298
2023-01-01 00:51:52,LS,1,7.044593489378751
2023-01-01 00:51:53,C,3,5.292237746330103
2023-01-01 00:51:54,LS,-1,2.4642485078101815
2023-01-01 00:51:55,MB,1,12.983498435162131
2023-01-01 00:51:56,LB,-1,10.996506700257465
2023-01-01 00:51:57,MB,0,9.07033944633357
2023-01-01 00:51:58,LS,-2,4.603783466241129
2023-01-01 00:51:59,MS,1,14.102605409542091
2023-01-01 00:52:00,LB,0,7.326987013398608
2023-01-01 00:52:01,MS,-2,5.266505398108847
2023-01-01 00:52:02,LS,5,4.961481241885644
2023-01-01 00:52:03,MS,-4,9.016115381285175
2023-01-01 00:52:04,LB,-1,5.445594978564271
2023-01-01 00:52:05,MB,0,7.3642259234484175
2023-01-01 00:52:06,LB,1,13.49755087680227
2023-01-01 00:52:07,MB,-3,21.65001807069127
2023-01-01 00:52:08,LB,4,9.307502546102086
2023-01-01 00:52:09,MB,-3,4.805920068113381
2023-01-01 00:52:10,LB,0,2.1276907433966783
2023-01-01 00:52:11,LS,0,9.476903811394303
2023-01-01 00:52:12,C,4,1.576808046668385
2023-01-01 00:52:13,LS,-2,10.173103298772137
2023-01-01 00:52:14,LB,2,12.501734529375094
2023-01-01 00:52:15,MB,0,8.246227381355334
2023-01-01 00:52:16,LB,-2,17.78617893339118
2023-01-01 00:52:17,LB,2,12.317252411674286
2023-01-01 00:52:18,LB,1,6.264822843750033
2023-01-01 00:52:19,C,5,9.814545836229149
2023-01-01 00:52:20,LB,-1,4.794024095770297
2023-01-01 00:52:21,MS,-5,6.555619603211135
2023-01-01 00:52:22,LS,3,10.308326010975154
2023-01-01 00:52:23,LS,1,14.922432915419837
2023-01-01 00:52:24,LB,-1,4.892647993564705
2023-01-01 00:52:25,LS,-2,9.043878985277317
2023-01-01 00:52:26,LS,1,7.317504036841234
2023-01-01 00:52:27,MB,-1,6.891070760090112
2023-01-01 00:52:28,LB,-3,6.522763250457437
2023-01-01 00:52:29,C,-3,7.134130730308727
2023-01-01 00:52:30,LB,-2,13.134772956375837
2023-01-01 00:52:31,C,-2,42.11781300303914
2023-01-01 00:52:32,LB,5,4.839893709709197
2023-01-01 00:52:33,LS,-3,3.3948616353404812
2023-01-01 00:52:34,LB,0,8.038519804895023
2023-01-01 00:52:35,LS,2,2.7440288042490497
2023-01-01 00:52:36,LB,1,7.66022538059167
2023-01-01 00:52:37,C,0,6.632526064425082
2023-01-01 00:52:38,C,0,4.3555643829835855
2023-01-01 00:52:39,LB,1,6.6857601255593755
2023-01-01 00:52:40,MS,-1,8.269518204923918
2023-01-01 00:52:41,LB,0,6.033895136611165
2023-01-01 00:52:42,LS,0,17.713093891477246
2023-01-01 00:52:43,MS,-1,9.738162430953848
2023-01-01 00:52:44,LB,-1,5.910410538623211
2023-01-01 00:52:45,C,-2,12.733266121732989
2023-01-01 00:52:46,LS,1,6.153098835437874
2023-01-01 00:52:47,C,-4,4.826930601206275
2023-01-01 00:52:48,MB,2,11.713318395144084
2023-01-01 00:52:49,LB,-1,6.854241314098172
2023-01-01 00:52:50,C,1,4.526070628533971
2023-01-01 00:52:51,LB,-2,9.013446187759422
2023-01-01 00:52:52,LS,1,9.284464618955246
